,sampleId,sampleGroup,SVA,Alu,HERV,PolyA,total,L1
1733,35c34e0b-9c95-4462-8d39-d44d890724bb,KICH,1.0,16.0,2.0,2.0,21,0.0
1734,39085a99-8397-45e7-b900-34db11907fd4,KICH,1.0,24.0,3.0,0.0,28,0.0
1735,3e8a2113-4215-4d01-8d76-caac65d34cbb,KICH,1.0,28.0,4.0,1.0,34,0.0
1736,42267304-f412-4026-a017-3edc9ca97136,KICH,2.0,27.0,1.0,3.0,33,0.0
1737,4ad04de0-67af-4e2b-8558-4e24cbe6ffd6,KICH,2.0,33.0,4.0,0.0,40,1.0
1738,4b8ac0da-bb3e-4119-816c-2930afab7765,KICH,2.0,32.0,4.0,1.0,40,1.0
1739,4fcd21aa-b8ec-4601-acef-ff8d65a02d43,KICH,0.0,5.0,1.0,1.0,7,0.0
1740,51d9ff69-8ae7-4156-8fe9-39ae655fcaef,KICH,0.0,61.0,5.0,4.0,71,1.0
1741,5a5aaf12-2e1f-4fa3-b0db-778581878353,KICH,0.0,28.0,2.0,1.0,31,0.0
1742,6475760f-9d55-416c-aac1-8acdc6e18fcd,KICH,1.0,39.0,3.0,1.0,44,0.0
1743,66467314-b6d4-4c91-9d22-5a5272eec273,KICH,4.0,47.0,4.0,2.0,62,5.0
1744,67b20928-fd62-472c-ac82-0d2c777d0b75,KICH,1.0,42.0,6.0,1.0,51,1.0
1745,6bf6b03f-b5ea-4894-b4b3-9afbce56be1e,KICH,1.0,47.0,9.0,2.0,61,2.0
1746,712806fd-9b78-403f-8db5-9d6dc8ccca73,KICH,0.0,48.0,2.0,3.0,54,1.0
1747,75133731-475d-444d-a3e0-2e057659e2b5,KICH,3.0,39.0,4.0,1.0,47,0.0
1748,795572d8-cc1d-4a96-bd97-4aa1fc624591,KICH,0.0,9.0,1.0,1.0,11,0.0
1749,7b6ca0a3-3d56-47d9-acba-01816f5c1ee1,KICH,2.0,27.0,5.0,1.0,35,0.0
1750,7d20b5bd-7827-4ab9-9fb9-ea5097beb075,KICH,3.0,49.0,6.0,0.0,59,1.0
1751,7e878be3-999c-427f-a663-9ccfe7814dc6,KICH,3.0,63.0,3.0,3.0,77,5.0
1752,864bed0b-6026-4eac-b808-bc7aa3f06667,KICH,0.0,26.0,6.0,3.0,36,1.0
1753,90865bf6-c6b8-4477-b3a0-bba6cb7e7129,KICH,3.0,31.0,3.0,3.0,40,0.0
1754,90ff95d3-dfa3-4cdd-9fed-1f2cacd6bc6e,KICH,1.0,22.0,3.0,0.0,26,0.0
1755,935e123c-1044-4bb1-b6db-01b36c58bad4,KICH,3.0,39.0,0.0,3.0,46,1.0
1756,9753f5ab-5856-4baa-b91c-60f7c91ce8e0,KICH,1.0,34.0,4.0,2.0,41,0.0
1757,98de13b3-e71f-4e60-8ed2-5f18a628a923,KICH,2.0,36.0,4.0,0.0,43,1.0
1758,9dbe26bf-af0e-434b-a47f-85e0c1f2367f,KICH,0.0,23.0,3.0,1.0,27,0.0
1759,a1e0988b-24fe-42e5-adc7-53e261311638,KICH,1.0,33.0,3.0,4.0,41,0.0
1760,a96d615a-f859-40fa-b128-bc253e013010,KICH,2.0,44.0,5.0,1.0,52,0.0
1761,ad5520c8-6dcc-45e5-85e8-ddef30159454,KICH,4.0,34.0,3.0,1.0,42,0.0
1762,b0c0d107-0d25-4aa4-8033-a9bdc70ea3a0,KICH,0.0,20.0,2.0,0.0,22,0.0
1763,b19e5bdc-b0f0-4269-95b2-abbfe5381c25,KICH,2.0,34.0,5.0,3.0,44,0.0
1764,b6cfd084-b2d4-49d6-a7ae-300085691903,KICH,2.0,33.0,4.0,0.0,39,0.0
1765,bba01fa0-089e-47b2-9494-9549db85bc26,KICH,1.0,24.0,2.0,3.0,32,2.0
1766,c82ee0df-9604-4253-a89c-cf5bd40113f9,KICH,1.0,53.0,5.0,0.0,60,1.0
1767,c99ca7dc-969e-4b31-b261-e7cd43bc9bb9,KICH,1.0,22.0,5.0,0.0,28,0.0
1768,cb59cb7e-7533-4a93-9cc2-ff447750a7d2,KICH,3.0,38.0,2.0,1.0,47,3.0
1769,ce8f8b72-62a2-4aa7-9fed-9db93216c8b2,KICH,4.0,18.0,4.0,2.0,29,1.0
1770,d0d6818d-1277-4a61-b7d6-c4c983c6368e,KICH,0.0,16.0,3.0,2.0,21,0.0
1771,d586327d-0678-4c29-b8c6-25eead8a44f9,KICH,2.0,37.0,8.0,0.0,48,1.0
1772,d97a28d2-d6b5-4911-93d7-178a5e4ca587,KICH,1.0,20.0,2.0,0.0,23,0.0
1773,d993b02a-5d62-471d-9a0d-7df688b6932e,KICH,2.0,41.0,6.0,1.0,51,1.0
1774,e09d2379-2872-4151-9a31-e4033af07228,KICH,2.0,43.0,5.0,1.0,51,0.0
1775,ef9510b3-e8d4-4cb1-8d98-2878ce6b73ab,KICH,0.0,16.0,2.0,1.0,19,0.0
1776,00516b33-9d4c-483b-9ca7-6f1898111e6a,KIRP,1.0,13.0,3.0,0.0,17,0.0
1777,00d64b33-6252-489a-b8c6-db458adfb643,KIRP,1.0,22.0,1.0,0.0,24,0.0
1778,0248b766-eae0-4cda-8782-7d252e3360c4,KIRP,1.0,26.0,3.0,1.0,33,2.0
1779,02d9d702-67c3-42fa-8c8c-879ee979e754,KIRP,1.0,17.0,1.0,0.0,19,0.0
1780,04524286-eb81-4a1b-b0a6-6e8cc8b1b188,KIRP,4.0,25.0,2.0,1.0,32,0.0
1781,047f6679-9945-4aa2-acd3-9e8d4a786be5,KIRP,1.0,25.0,4.0,0.0,30,0.0
1782,0819c649-19a1-4bec-a39e-94d510fc92b3,KIRP,6.0,30.0,4.0,3.0,43,0.0
1783,086c2c5f-f2fd-404f-9a44-73bc197d77c4,KIRP,3.0,16.0,1.0,1.0,22,1.0
1784,094050d6-61de-4ae3-905c-7d9064a67037,KIRP,3.0,24.0,1.0,0.0,31,3.0
1785,0b78b48b-e10e-434c-96c3-6d705e42467f,KIRP,2.0,4.0,0.0,0.0,6,0.0
1786,0e964629-8d47-445f-a620-95e2fb945689,KIRP,1.0,22.0,1.0,2.0,26,0.0
1787,0f76f15d-e910-4d01-80c0-54f2ad0cda36,KIRP,2.0,29.0,1.0,1.0,35,2.0
1788,100ec1fe-0f89-4b50-8808-955884ecdf1d,KIRP,0.0,14.0,1.0,1.0,16,0.0
1789,103b8c6f-91a3-4104-8184-52c2044edda1,KIRP,4.0,19.0,1.0,0.0,24,0.0
1790,109c0338-b39c-43ed-a42f-ad76a37d0792,KIRP,1.0,25.0,4.0,0.0,31,1.0
1791,132760f2-db5d-4630-858c-fac30fae3b9d,KIRP,1.0,15.0,2.0,0.0,19,1.0
1792,15591b9f-a501-4d61-abe5-f0c273dc7708,KIRP,1.0,19.0,0.0,1.0,22,1.0
1793,164e9f2a-c06f-444c-a27c-07585e0da7a7,KIRP,0.0,4.0,1.0,1.0,8,2.0
1794,17386719-af8b-4afd-bb68-36a00f9d8835,KIRP,1.0,16.0,0.0,1.0,18,0.0
1795,187c08ec-2c79-4627-a04d-633005820a08,KIRP,1.0,23.0,1.0,2.0,27,0.0
1796,19dcd60c-8aad-4603-ba73-f4b5df06f678,KIRP,2.0,31.0,0.0,1.0,36,2.0
1797,1c3bce0a-9f49-4ba0-b544-3df54a033b17,KIRP,2.0,25.0,3.0,1.0,31,0.0
1798,1d0deea2-af72-4c35-b57c-ac71ce03c09c,KIRP,3.0,30.0,3.0,1.0,40,3.0
1799,1d229510-aa7f-4394-b482-f61dfa334647,KIRP,1.0,28.0,3.0,0.0,32,0.0
1800,1e226786-7abb-4f10-82e5-0126ea22ff94,KIRP,1.0,34.0,3.0,0.0,38,0.0
1801,1eec3cfa-a947-40e6-a0ed-a44477b0e0ad,KIRP,4.0,64.0,1.0,3.0,76,4.0
1802,1fbbec2a-fa7a-450f-8fc7-2e626a579f26,KIRP,3.0,28.0,3.0,0.0,34,0.0
1803,203e41bb-77dd-44ad-969f-0c4fb62229f2,KIRP,1.0,53.0,7.0,0.0,61,0.0
1804,22d485eb-675e-47ae-9dea-feeba20ef2d9,KIRP,3.0,23.0,1.0,0.0,29,2.0
1805,239a39c2-f0fa-47b8-81cb-015f90eb59ee,KIRP,1.0,28.0,0.0,2.0,32,1.0
1806,2437eaf2-0b4b-45f0-a7fd-27b6b6d5ef38,KIRP,1.0,21.0,3.0,0.0,25,0.0
1807,26c9fb29-c3d6-4b53-b6b7-5c794ceb8d4c,KIRP,0.0,12.0,1.0,0.0,13,0.0
1808,2782ab44-b60f-49dd-9112-408fd7931eeb,KIRP,1.0,16.0,0.0,0.0,17,0.0
1809,2ab0197e-1ad1-4415-9897-e2d0fa5ea5b6,KIRP,2.0,12.0,0.0,1.0,17,2.0
1810,2ac9033a-9917-4bc3-a8f2-978fd2c0c5e2,KIRP,1.0,11.0,1.0,0.0,13,0.0
1811,2d90c293-ec10-4182-ba84-df05ae04186b,KIRP,3.0,36.0,3.0,2.0,45,1.0
1812,2da299f3-f9c3-47c8-9bee-f917e3001742,KIRP,2.0,21.0,2.0,2.0,27,0.0
1813,2ef64448-b414-4e30-ae6c-95ee9a146ae3,KIRP,1.0,27.0,5.0,0.0,34,1.0
1814,2f24a43c-8bde-42d7-8700-886868d1ee13,KIRP,0.0,14.0,1.0,0.0,15,0.0
1815,2f5819bc-9dec-4d93-813b-4cd6abf198fe,KIRP,3.0,50.0,4.0,0.0,60,3.0
1816,2f633917-192f-449e-9f6f-8c51236f9ff9,KIRP,1.0,17.0,1.0,1.0,21,1.0
1817,3002e820-0d3f-498a-b28a-74c7c817daf0,KIRP,3.0,84.0,1.0,1.0,91,2.0
1818,303ea8aa-59f5-4bf6-b14c-398e6d4ad311,KIRP,4.0,54.0,6.0,3.0,70,3.0
1819,30834aca-11c3-4542-a8bf-2ee4145e39ca,KIRP,0.0,9.0,3.0,2.0,14,0.0
1820,31153f10-1542-4591-a00b-f185ad37062d,KIRP,2.0,38.0,4.0,3.0,49,2.0
1821,31867701-5c05-43d0-af8f-f46b623faa04,KIRP,3.0,17.0,5.0,1.0,26,0.0
1822,3316d3d7-02a2-450f-89e4-6b309d2d6eed,KIRP,0.0,30.0,2.0,0.0,32,0.0
1823,351fb148-50b9-4745-ae84-e1f475f15e0b,KIRP,4.0,18.0,1.0,0.0,24,1.0
1824,356cdaf6-c3d5-432c-979a-cc4ce2b776f5,KIRP,1.0,38.0,2.0,0.0,46,5.0
1825,35a91a34-6c73-429e-b1f2-5196a3f231f1,KIRP,0.0,26.0,2.0,1.0,29,0.0
1826,366ac978-ca36-4c7f-84e3-b12653d93fae,KIRP,1.0,13.0,0.0,0.0,14,0.0
1827,37012b46-85cf-4bf6-90db-c1468b26551e,KIRP,2.0,24.0,2.0,3.0,31,0.0
1828,38a2df58-8843-4ecc-ab70-23b933e8549b,KIRP,0.0,31.0,3.0,1.0,36,1.0
1829,38d817a3-89bf-432a-8e0d-569123da42ec,KIRP,1.0,9.0,2.0,0.0,12,0.0
1830,3ac2e319-8fae-419d-802b-c78ce4d89976,KIRP,2.0,36.0,2.0,0.0,40,0.0
1831,3bc6ee04-2caa-4ce4-bcf1-d0ee8aa5b906,KIRP,0.0,22.0,1.0,1.0,24,0.0
1832,3c2416b8-e882-4e4f-9030-281cc7eda84a,KIRP,0.0,23.0,1.0,0.0,26,2.0
1833,3c79f415-5a93-4f37-ae47-28a08690d0ed,KIRP,0.0,24.0,3.0,0.0,29,2.0
1834,3ce7aeb8-4bf9-41f9-8181-1ccadbae0127,KIRP,2.0,18.0,1.0,0.0,22,1.0
1835,3d61a77c-8732-4c4c-8b44-b9214415aaf7,KIRP,2.0,22.0,0.0,1.0,26,1.0
1836,3e122da2-21c2-45e7-8ad1-3d29c7161bd3,KIRP,0.0,10.0,0.0,1.0,13,2.0
1837,3e7dcd3c-c412-440c-8726-59db0f5df26d,KIRP,2.0,35.0,2.0,3.0,43,1.0
1838,40c8e541-4809-4df8-9495-6604f912e114,KIRP,1.0,25.0,2.0,1.0,29,0.0
1839,40fed816-9219-4a92-8c48-d0f8a5145ca3,KIRP,0.0,13.0,1.0,1.0,15,0.0
1840,425a6f5f-0d8e-4533-ae56-7ea43ad2232a,KIRP,2.0,22.0,2.0,1.0,28,1.0
1841,43648127-1a33-4975-9121-4faf85ecc0a7,KIRP,3.0,24.0,2.0,0.0,29,0.0
1842,44630407-9ce4-4763-99b5-cb0cd70a9cac,KIRP,0.0,27.0,2.0,3.0,35,3.0
1843,48063229-746c-4bdc-b5ee-5da0a68ad112,KIRP,0.0,13.0,0.0,0.0,13,0.0
1844,497c3fb2-1015-423a-b4f1-89627ce41ef0,KIRP,0.0,10.0,0.0,1.0,12,1.0
1845,4aa9a38c-17c8-4d9a-9331-55c51a6a4018,KIRP,2.0,19.0,2.0,2.0,25,0.0
1846,4ac3ae49-2254-4d9e-b605-fd28af5fb19e,KIRP,2.0,17.0,0.0,0.0,19,0.0
1847,4b4eb6e3-7232-4b59-a442-7fa880077ea4,KIRP,2.0,14.0,2.0,0.0,19,1.0
1848,4e10a667-a5bf-4c66-b475-863278b7d4d3,KIRP,0.0,23.0,1.0,1.0,25,0.0
1849,4e30d4a0-762f-4e14-a68c-601bff74d2d9,KIRP,2.0,27.0,1.0,0.0,31,1.0
1850,4e845969-dbdf-47da-96bd-7bc263f118ff,KIRP,1.0,12.0,2.0,0.0,15,0.0
1851,4edbbb4d-7a15-4468-8dc5-e0eb7386d8c3,KIRP,1.0,7.0,0.0,3.0,11,0.0
1852,4f9e91ed-27df-4601-8e11-a0421938608f,KIRP,1.0,24.0,3.0,0.0,28,0.0
1853,4fa365b1-3800-4079-95f8-6337358ce016,KIRP,2.0,18.0,1.0,1.0,23,1.0
1854,4fded001-22b0-4528-81db-dba2249ad065,KIRP,7.0,41.0,2.0,1.0,54,3.0
1855,5189918f-7015-41f0-a5c6-2d7ddba2fa1e,KIRP,1.0,10.0,1.0,0.0,12,0.0
1856,520108d6-1832-44bf-a8b8-89209e009c31,KIRP,2.0,39.0,4.0,0.0,45,0.0
1857,540da670-9ba1-4d37-9345-7debbc54d810,KIRP,4.0,42.0,2.0,0.0,49,1.0
1858,56493d78-168a-4eb4-b47e-579df92a81d4,KIRP,4.0,49.0,0.0,0.0,55,2.0
1859,5660a6a5-76eb-4424-a4e3-b4a28ccf3bc5,KIRP,1.0,38.0,4.0,2.0,46,1.0
1860,589e7618-8d01-4252-961b-9adc8d76158a,KIRP,2.0,26.0,0.0,2.0,30,0.0
1861,5a27be1f-124d-4f5a-8028-741e5c738d49,KIRP,3.0,29.0,2.0,0.0,35,1.0
1862,5b098447-21c1-4d58-b9ff-c9beed98601c,KIRP,2.0,31.0,2.0,1.0,40,4.0
1863,5b6d88f4-3805-4b27-bdfe-7df7c4c63ea5,KIRP,1.0,33.0,2.0,1.0,40,3.0
1864,5c04bde3-6f34-42b1-9b2c-093577be034d,KIRP,2.0,61.0,2.0,2.0,68,1.0
1865,5c79007d-c596-40d7-9915-f0ad88ef801b,KIRP,0.0,39.0,2.0,1.0,44,2.0
1866,60478645-aa97-42ad-9cb1-bef75be61709,KIRP,1.0,19.0,2.0,0.0,22,0.0
1867,60c8c183-2042-4843-822a-ea2be4360062,KIRP,1.0,6.0,1.0,1.0,9,0.0
1868,620e1298-7b36-4828-83a6-5845b790c27f,KIRP,5.0,64.0,8.0,1.0,83,5.0
1869,6290c720-c400-4b1b-bbce-a25eb2081292,KIRP,2.0,26.0,2.0,0.0,34,4.0
1870,64950de4-8792-4f91-9206-66ab967fa4af,KIRP,0.0,40.0,2.0,1.0,43,0.0
1871,65868b5f-cb0f-427f-9159-d360a812a2a1,KIRP,2.0,29.0,2.0,3.0,39,3.0
1872,665ada86-6467-40c9-8212-030690d315a3,KIRP,2.0,16.0,0.0,1.0,19,0.0
1873,6670149a-9b8c-4fa0-914d-6c961929c1aa,KIRP,1.0,9.0,2.0,0.0,12,0.0
1874,675b22af-c0d3-4e2d-a0c1-1d1fba501b9f,KIRP,3.0,31.0,6.0,2.0,44,2.0
1875,67ecd67e-df18-4fc1-9fa2-1654e7657e7b,KIRP,0.0,10.0,0.0,0.0,11,1.0
1876,68080081-3209-46a1-b285-1f7b6562d007,KIRP,2.0,46.0,2.0,2.0,55,3.0
1877,6b1aaf7f-91d9-4da0-9c6d-59ad2c43032b,KIRP,0.0,16.0,3.0,0.0,19,0.0
1878,6b60d35d-2974-4e60-ba82-a5785cee9c76,KIRP,2.0,18.0,1.0,0.0,22,1.0
1879,6b763ebf-aa2d-4e4e-acc9-0a767570174f,KIRP,2.0,26.0,4.0,0.0,32,0.0
1880,6b8b1acb-b54c-45f0-b4cb-c879f9aa30e7,KIRP,0.0,26.0,4.0,1.0,32,1.0
1881,6c6d05a6-275f-4a3e-8dfd-f6e6dfd345a1,KIRP,1.0,21.0,1.0,1.0,25,1.0
1882,6eb1e2e7-dcdb-4e86-802b-f8b73263ba13,KIRP,2.0,19.0,0.0,2.0,23,0.0
1883,6f2c47f8-3df3-436b-ad90-e70f0bcf9128,KIRP,1.0,13.0,2.0,0.0,16,0.0
1884,6f7eadb0-93ce-42ec-8d92-db9ebb6db242,KIRP,3.0,25.0,2.0,1.0,32,1.0
1885,6fd94230-8493-4245-9699-74b93878326a,KIRP,2.0,23.0,1.0,3.0,33,4.0
1886,70ce5cb3-3337-4195-b88f-60e25a89db08,KIRP,2.0,25.0,1.0,1.0,33,4.0
1887,7200e332-41b3-4459-b338-5cf278573dfa,KIRP,0.0,20.0,2.0,1.0,23,0.0
1888,73e73d6d-c59f-448b-a994-ba3cb850374d,KIRP,2.0,43.0,3.0,2.0,54,4.0
1889,7469bf7a-4f83-48ca-85f3-6030ae6e1807,KIRP,0.0,1.0,0.0,0.0,1,0.0
1890,746c47b0-d38f-42f9-ac2e-3f7ee91efa52,KIRP,1.0,47.0,4.0,0.0,55,3.0
1891,749a212b-c507-49ae-8c14-670c5dfd4fa1,KIRP,4.0,35.0,1.0,0.0,41,1.0
1892,7586b590-c6cf-4fcf-8547-922088d1c236,KIRP,2.0,32.0,6.0,1.0,42,1.0
1893,76712e56-fc5d-4126-88dd-74debdbcaef7,KIRP,1.0,30.0,1.0,1.0,34,1.0
1894,772f0593-bcad-40ab-b8ba-8abc90e2d4d2,KIRP,0.0,7.0,0.0,0.0,7,0.0
1895,777ace50-a65a-4087-a23b-44c76aea5d6c,KIRP,3.0,19.0,2.0,3.0,27,0.0
1896,7888da82-e21c-43ca-80ff-1f0de024c8df,KIRP,2.0,55.0,1.0,0.0,61,3.0
1897,79186083-49b4-4869-a00e-5b15653d1359,KIRP,2.0,50.0,4.0,2.0,59,1.0
1898,79555b29-7406-4dbc-8365-8a20564861c1,KIRP,1.0,8.0,1.0,1.0,11,0.0
1899,7a133bb5-54d4-4774-b7cc-1349f9060fa8,KIRP,1.0,24.0,4.0,2.0,31,0.0
1900,7a712235-cfc9-4f0b-ae9b-196e6f4249c4,KIRP,0.0,51.0,1.0,2.0,54,0.0
1901,7aca8361-8340-4173-a1e4-81682f4b5656,KIRP,2.0,11.0,2.0,0.0,15,0.0
1902,7b0a04fe-3bc0-432d-a12c-e8f78cdce1c8,KIRP,1.0,19.0,1.0,0.0,21,0.0
1903,7cd362e3-1e91-4e74-9b29-046d27012c42,KIRP,0.0,28.0,0.0,3.0,32,1.0
1904,7cfb6222-c889-4d8d-9a88-52c3854862ac,KIRP,2.0,63.0,4.0,5.0,78,4.0
1905,7d81695d-ba96-4635-8fc9-3d270e7410eb,KIRP,3.0,26.0,1.0,0.0,31,1.0
1906,7db53b9a-d870-4f1b-a010-7af967ddec6b,KIRP,2.0,7.0,1.0,2.0,12,0.0
1907,7e6a3747-7d49-4c89-b709-ba2fafad908e,KIRP,2.0,49.0,2.0,0.0,59,6.0
1908,7ee02fe3-67fc-4999-80b8-5a405b0e445a,KIRP,0.0,13.0,3.0,2.0,18,0.0
1909,7f2cf591-d58c-4b34-9854-fb0571456a9d,KIRP,0.0,11.0,2.0,0.0,13,0.0
1910,81e571ec-9477-4f7a-87a2-1576e5593b83,KIRP,2.0,20.0,0.0,1.0,23,0.0
1911,83bdd421-20ec-4497-af92-dafad8232da4,KIRP,3.0,13.0,1.0,0.0,18,1.0
1912,84e7870b-6f1a-4078-b020-be279d3b1d91,KIRP,0.0,3.0,0.0,0.0,3,0.0
1913,858a4019-e63f-4be8-9646-25596057e244,KIRP,0.0,11.0,0.0,0.0,11,0.0
1914,863f8864-fb93-4cf0-84bd-6e539a895ef8,KIRP,3.0,41.0,2.0,1.0,48,1.0
1915,8675ab40-31bb-4dcf-8029-20792a8c86ab,KIRP,3.0,50.0,3.0,1.0,58,1.0
1916,86a2cb05-895f-4e65-b32f-43d296a4a7bf,KIRP,2.0,21.0,1.0,1.0,26,1.0
1917,8717637c-5d0e-4f8e-8cd9-a26c224448a0,KIRP,2.0,28.0,0.0,0.0,31,1.0
1918,87387bcb-c438-4efd-9362-ab1ef73606d6,KIRP,2.0,18.0,2.0,0.0,22,0.0
1919,88d4942f-200a-45d5-afe6-99d2317ebe75,KIRP,2.0,27.0,1.0,1.0,32,1.0
1920,89cc22f8-3997-4a48-9159-80f685a660de,KIRP,1.0,25.0,4.0,2.0,32,0.0
1921,8a14c32f-89d8-4d22-9894-0a68d87586cd,KIRP,1.0,18.0,2.0,0.0,23,2.0
1922,8a2b3a48-08d2-4af6-9b97-9bd32992c64b,KIRP,1.0,28.0,4.0,1.0,34,0.0
1923,8a7741fd-c20b-4be0-882a-44f6e0c3599a,KIRP,2.0,21.0,2.0,3.0,30,2.0
1924,8b4fe62c-f5ec-4bd0-aa76-90f8e4669f93,KIRP,3.0,18.0,2.0,0.0,23,0.0
1925,8b9eb46d-4fe0-440f-8d26-632f75f1d716,KIRP,7.0,39.0,2.0,2.0,51,1.0
1926,8c28cd9b-10ee-4cdc-9ec4-26c3d892d685,KIRP,1.0,10.0,2.0,0.0,13,0.0
1927,8dc27b0f-7437-4f6a-80a8-15060e023ee2,KIRP,1.0,12.0,0.0,0.0,13,0.0
1928,8dec1a5a-d8b5-43a4-9453-00a61d9d1f92,KIRP,3.0,21.0,2.0,1.0,27,0.0
1929,8e8e17f7-27e6-4b10-bb4d-cf7b9ab6c261,KIRP,1.0,18.0,2.0,0.0,21,0.0
1930,8edee636-ce07-4a33-9950-56bbd4cf556f,KIRP,1.0,15.0,4.0,3.0,23,0.0
1931,8fbace5c-1b58-482c-b7c5-a5df5e658368,KIRP,2.0,28.0,0.0,1.0,32,1.0
1932,902e5892-98a3-43ef-bd98-5d6447073337,KIRP,0.0,22.0,3.0,3.0,28,0.0
1933,912e2991-3f3c-4014-a407-cca36cead7c7,KIRP,3.0,32.0,5.0,0.0,40,0.0
1934,92d4b215-a644-425f-99fd-1afc27974c6b,KIRP,1.0,19.0,1.0,0.0,21,0.0
1935,93517abc-0f08-468f-bd86-0f599f147f97,KIRP,2.0,24.0,5.0,0.0,32,1.0
1936,939537d0-58c3-4656-a8d4-4b530aaddfd4,KIRP,1.0,12.0,1.0,0.0,15,1.0
1937,947aaaf2-8073-4816-9877-04dcce0a1957,KIRP,0.0,7.0,0.0,0.0,7,0.0
1938,954d9e04-357c-4b06-8e3c-56623c3b3a3d,KIRP,3.0,42.0,6.0,2.0,54,1.0
1939,963599c7-f085-48cd-94ae-6cb01bcf1cc0,KIRP,1.0,26.0,0.0,2.0,30,1.0
1940,981e4bca-91d2-42ac-a17a-cafae5d35704,KIRP,1.0,15.0,5.0,0.0,21,0.0
1941,98d16da2-9dcb-4bc8-806e-b3c84953664a,KIRP,0.0,23.0,4.0,3.0,31,1.0
1942,9901e57c-1e31-4b2a-8bec-9f2e6031c716,KIRP,2.0,11.0,3.0,2.0,18,0.0
1943,9a8d5847-d190-4268-8fc6-bbe9eaaf057c,KIRP,2.0,36.0,4.0,1.0,44,1.0
1944,9ab08b49-6ff0-47de-9e40-7086dc361dcb,KIRP,1.0,28.0,1.0,2.0,32,0.0
1945,9b98e2ed-821d-4a61-b34b-112443d7f563,KIRP,3.0,21.0,5.0,0.0,29,0.0
1946,9bd1a10d-58d8-433d-be3e-929ae5ec36a9,KIRP,0.0,5.0,1.0,1.0,7,0.0
1947,9ce324dc-fbee-45c7-b154-d6b296b6db24,KIRP,1.0,42.0,0.0,4.0,49,2.0
1948,9d457b87-cd37-4c01-be26-317bc06504e6,KIRP,1.0,27.0,0.0,0.0,29,1.0
1949,9d912d15-9823-4563-a0e2-80afcc12c506,KIRP,1.0,35.0,2.0,1.0,40,1.0
1950,9dca16ac-eb9e-4262-ba82-2215f50ecdce,KIRP,1.0,16.0,2.0,0.0,19,0.0
1951,9e2af207-7c86-43eb-a28f-99f641829f7e,KIRP,0.0,8.0,3.0,0.0,11,0.0
1952,9fb905a7-0c78-44f8-8a78-4df3659b65bf,KIRP,2.0,21.0,3.0,0.0,26,0.0
1953,9fd17f67-b601-48c1-b53f-e75965acfd11,KIRP,0.0,4.0,2.0,0.0,6,0.0
1954,a1057b31-48a4-4461-a7c6-00a576062460,KIRP,2.0,26.0,1.0,1.0,32,2.0
1955,a1794690-5141-4d73-bffb-ff1426f9040c,KIRP,1.0,10.0,2.0,0.0,13,0.0
1956,a2b40b6a-f332-4317-b3ae-82206eb415c9,KIRP,1.0,17.0,1.0,0.0,19,0.0
1957,a308de07-09d9-40bd-afc1-3e939263c74c,KIRP,2.0,22.0,3.0,0.0,27,0.0
1958,a4ce7616-2ab6-40ab-bb06-a26c4d009a1b,KIRP,2.0,20.0,2.0,0.0,27,3.0
1959,a51dd455-b652-4807-bebe-ceb8bb38b5b5,KIRP,2.0,20.0,1.0,1.0,24,0.0
1960,a64592af-b2e6-4113-9611-e3d7e27c9e72,KIRP,1.0,23.0,3.0,0.0,28,1.0
1961,a6a35fe8-aebe-4d76-8223-1b850b5a4fff,KIRP,2.0,9.0,1.0,1.0,14,1.0
1962,a6c248f7-9ee5-4253-8cf1-85eb06464bcf,KIRP,1.0,15.0,1.0,1.0,18,0.0
1963,a748452f-267c-4211-8ead-f5223560660c,KIRP,2.0,29.0,2.0,1.0,35,1.0
1964,a7b4f4ad-0ebf-42a7-822d-5784f79311da,KIRP,2.0,66.0,4.0,1.0,78,5.0
1965,a7c69e37-6048-4cb3-aee3-9734c26c2412,KIRP,1.0,19.0,7.0,0.0,28,1.0
1966,a98be5b7-e427-424d-ad04-5398888132be,KIRP,1.0,35.0,2.0,1.0,43,4.0
1967,ab4814a4-f257-4b3c-85bb-32cd47b34e4c,KIRP,3.0,16.0,2.0,3.0,24,0.0
1968,ab75ac58-fa6b-4a30-9610-2bfd14edff8e,KIRP,1.0,30.0,1.0,0.0,33,1.0
1969,acf8186a-66a5-4bea-8542-bc564cb73163,KIRP,1.0,14.0,2.0,0.0,17,0.0
1970,ae01660b-3c98-4ca0-9d81-8131eba20f80,KIRP,2.0,23.0,1.0,0.0,26,0.0
1971,ae4b4d51-c1c3-430c-88b0-70347cfa1c71,KIRP,1.0,16.0,3.0,0.0,21,1.0
1972,b04ffefa-ba34-489c-849a-1dceade8c997,KIRP,3.0,58.0,5.0,1.0,68,1.0
1973,b0e173b2-d589-4a55-92fb-b896503c5aa4,KIRP,2.0,20.0,3.0,2.0,27,0.0
1974,b1a7b2dc-103f-4338-9068-77e12a31fc88,KIRP,0.0,23.0,2.0,0.0,25,0.0
1975,b383f579-1e9f-49b6-a89f-d5f0f4a613e0,KIRP,1.0,26.0,3.0,0.0,31,1.0
1976,b3fe55d7-de71-448f-83fd-f08fbf8c33c6,KIRP,1.0,21.0,3.0,1.0,26,0.0
1977,b6473e36-27ec-42ac-890a-e97cefbf2003,KIRP,1.0,15.0,2.0,0.0,19,1.0
1978,b677af8f-3124-42ad-83a5-2bb4e60a7b54,KIRP,0.0,13.0,2.0,1.0,16,0.0
